daily_total,daily_mean,daily_std,daily_cv,daily_min,daily_max,max_to_mean_ratio,load_factor,night_ratio,day_ratio,evening_ratio,peak_hour,peak_is_night,zero_fraction,max_zero_run,daily_slope,daily_entropy,baseline_ratio,recent_drop_ratio,monthly_slope,decline_variance,monthly_cv,near_zero_months,consecutive_zero_delta_count,flatline_score,peer_group_ratio,peer_gap_ratio,label
5.480373118051826,0.057087219979706526,0.021378523957115675,0.3744887903932851,0.02263043419578898,0.09692000495720322,1.6977531046643457,0.5890137954998498,0.2732751940815889,0.600410233199943,0.11956226429174528,6.0,0.0,0.0,0.0,-0.0005605779476400086,0.9843893655577289,0.9219964658919326,1.0822948386723705,-2.4808947857076795,95.59359321362767,0.30878173574999906,0.0,1.0,0.5357170651928812,1.0458037756343912,-0.045803775634391204,Normal
7.207005944240706,0.07507297858584068,0.026422902844081664,0.3519628945302727,0.034133666055445384,0.12219974117808952,1.6277460076845451,0.6143464614743498,0.2817216034032479,0.598163801141,0.12239121871124005,5.0,0.0,0.0,0.0,-0.0006853348108238168,0.9859695880479192,0.808926638022483,0.8635164433215403,-1.7286708974634568,107.86195891827494,0.3256284143841493,0.0,0.0,0.4016655591327981,1.0368503259792972,-0.03685032597929727,Normal
3.5029429224503597,0.03648898877552458,0.013646548278409405,0.373990859608666,0.015582121510404872,0.060550362071961246,1.6594146372336882,0.6026221400981738,0.2799985698855697,0.596164213880326,0.11545648230302043,6.25,0.0,0.0,0.0,-0.0003720332416416759,0.9841041368039999,0.9309649040673406,1.414675772338428,-4.129563566709702,83.47769437831481,0.3286045024517093,0.0,0.0,0.5402488189144155,0.9965397622592606,0.003460237740739498,Normal
5.951178153270632,0.06199143909656909,0.021927830247961206,0.3537235232400791,0.028171308498532634,0.10624649286723654,1.7138897630966072,0.5834680978508375,0.27228838856314985,0.5997429571956934,0.12619168915195916,4.5,0.0,0.0,0.0,-0.0005985865095758913,0.9860516051204371,1.0235283768770171,1.132569433680434,0.3182038531852634,99.08106163430372,0.297191655222787,0.0,0.0,0.445683018673927,1.0066667888382494,-0.006666788838249407,Normal
4.8756289839862,0.050787801916522914,0.018751379505589347,0.3692102984966734,0.02236110950926507,0.08585000799429969,1.690366677719319,0.5915876201187441,0.28419451972604437,0.5962662519074867,0.11655371669113929,6.5,0.0,0.0,0.0,-0.0004978261334228573,0.9844943677236134,1.0694186413881286,0.9324168316935357,3.205409678120515,116.33216622702687,0.3271282014983038,0.0,0.0,0.44832010584317306,1.0260684562480706,-0.02606845624807066,Normal
7.330318180252968,0.07635748104430175,0.027778615495872856,0.3637969078597029,0.0317107097890012,0.1320669734219052,1.729587875551859,0.578172415599832,0.28365499567413827,0.5937362111191735,0.1209075487916646,4.75,0.0,0.0,0.0,-0.000730493667839886,0.9850513914709357,0.9906571904061756,1.2115128772512445,-3.6951480845043485,86.9962408876783,0.2650668764944776,0.0,1.0,0.5762227286307915,0.9970984998228922,0.002901500177107743,Normal
9.47170355182104,0.0986635786648025,0.036043083309162206,0.36531295334030195,0.042779408065345394,0.1699078894954286,1.722093317460843,0.5806886246295059,0.2799059910407735,0.595555576899263,0.1222120853538301,5.75,0.0,0.0,0.0,-0.0009482258880987554,0.9850860816877672,1.1688919957918125,1.1430156868678223,4.798018481180074,65.47678229130534,0.24877134552263713,0.0,1.0,0.698869635860337,1.01419490170337,-0.014194901703370037,Normal
7.267943951403012,0.07570774949378138,0.02828976973478127,0.3736707262326558,0.024726123788353208,0.13425328158825903,1.773309634561077,0.5639173106097268,0.2826532093166732,0.5907359657036143,0.11501906027786768,6.5,0.0,0.0,0.0,-0.0007857045999915963,0.9842201966906691,1.0709290970921805,1.2749521152158727,-1.4483719629353,75.54109596107182,0.25257530772942416,0.0,0.0,0.6192368664625976,0.9945811002509127,0.005418899749087296,Normal
9.758261870778625,0.10164856115394401,0.038489351024948965,0.3786512134358486,0.04470986240334756,0.16980569173298454,1.670517416137533,0.5986169257140331,0.2858570489357477,0.5917630311198193,0.1160267807723607,4.75,0.0,0.0,0.0,-0.0010698606773700808,0.9837766233826891,0.7300306923036388,0.9198901809833349,-6.470139497387973,78.53009985981338,0.2771180804465789,0.0,0.0,0.6389460106064897,0.9794203044039681,0.020579695596031854,Normal
9.489298648550868,0.09884686092240487,0.03491073615770393,0.3531800183832745,0.04005283523546829,0.16791200866983627,1.6987085589055557,0.5886824992771451,0.2810238999088239,0.5952392567749096,0.12051418316343473,6.25,0.0,0.0,0.0,-0.000934250593052379,0.9858422194579795,1.135147133685676,1.61094734365827,0.7061202081036266,98.0860069504118,0.3814170235434388,0.0,0.0,0.49094152762628684,1.0040989629468116,-0.0040989629468115565,Normal
4.16112842706331,0.04334508778190948,0.015290611054415131,0.35276456541857154,0.01682467525564605,0.0716196322677929,1.6523125441144935,0.6052123755653743,0.27759557341034036,0.603128320568905,0.12356118317488221,7.25,0.0,0.0,0.0,-0.00039789650460467284,0.9859724065390538,1.017526538891991,0.9660963658383939,1.535284526366748,81.97323822751986,0.24449633945117244,0.0,0.0,0.607688598118553,1.0150348950963226,-0.015034895096322543,Normal
5.160606231024147,0.05375631490650153,0.018810233243352292,0.3499167172465034,0.019838967536904464,0.09181327154724088,1.7079532275776694,0.5854961270914105,0.2770116255650612,0.60199544445381,0.12099108271946228,7.0,0.0,0.0,0.0,-0.0005097555136084519,0.9860245253251799,0.9053636418590726,0.9034826017200385,-1.019591329949922,87.91220811256504,0.2375994022319753,0.0,1.0,0.6045794876013806,1.0058634916376692,-0.005863491637669118,Normal
6.344338803331846,0.06608686253470673,0.0244068408606786,0.3693145645681227,0.02698257644965329,0.11748514067504583,1.7777382095170027,0.5625125199236687,0.27398811910773035,0.597197201414187,0.11754444431679625,4.5,0.0,0.0,0.0,-0.0006546259192569542,0.9848023511681273,0.8040736301276981,0.9962357747086857,-4.853531729372262,92.28616684721503,0.263176166832803,0.0,1.0,0.5695005718984718,0.998359555726597,0.0016404442734030392,Normal
9.790583193590097,0.10198524159989684,0.036691418597956146,0.35977184563529296,0.040805360078175534,0.16789409453512955,1.6462587321585496,0.6074379321218938,0.2850943134755655,0.5957128137462283,0.12431734877678761,6.25,0.0,0.0,0.0,-0.0009591518453518418,0.9853570345087237,1.0818546403409852,1.4612686170617444,3.9742231281993674,53.708692376561444,0.2818077754702045,0.0,1.0,0.7126805608962667,0.9710769330914988,0.02892306690850124,Normal
8.273083258995424,0.08617795061453566,0.029739769948139764,0.34509720567807917,0.03818701227101415,0.14463759253470632,1.678359621031766,0.5958198633170484,0.27708251833376696,0.6023388201741013,0.12243709572086824,5.25,0.0,0.0,0.0,-0.0007737840344022298,0.9865980246571527,1.1005075627425913,0.8882478738750156,3.868012870036231,61.5351880501949,0.18051462195611712,0.0,1.0,0.7273831385244678,1.0763904587345725,-0.07639045873457259,Normal
8.45196969149801,0.08804135095310427,0.03147092875220256,0.35745622268978733,0.03689148383622087,0.14661541073900705,1.6653016923502526,0.6004917935252276,0.28019369364304336,0.5932691973464453,0.12064710942633082,4.75,0.0,0.0,0.0,-0.0008245565434219462,0.9856956011864113,0.9159598542493506,0.8606407720935398,-1.3546909615280964,107.17356671094704,0.28830784180402413,0.0,0.0,0.5160541193687156,0.9937468268308396,0.0062531731691604035,Normal
9.758496039479198,0.10165100041124164,0.036347872579395514,0.35757515845732674,0.038935961933255,0.17635581323873353,1.7349146838227305,0.5763972196007868,0.2724131926233453,0.6002934647597375,0.1237358228636156,4.0,0.0,0.0,0.0,-0.0009774427827067484,0.9855891816675136,1.1419965570042285,1.3210961651112327,0.03107468040901078,104.23754438525192,0.28624881216270964,0.0,0.0,0.537081563527608,0.9625693504761887,0.037430649523811255,Normal
4.861388853911069,0.0506394672282403,0.01810959274104188,0.3576181530389924,0.021108769418360266,0.0884655627040571,1.746968669818907,0.5724201110622443,0.28251556305614656,0.5962853617486966,0.11720239403707612,4.25,0.0,0.0,0.0,-0.00047936136336222386,0.9854120849508765,0.9932466913162318,1.0685114095088861,-1.9859986012657613,88.36887997002562,0.3053258208281695,0.0,1.0,0.5592888762389885,1.0109495205380286,-0.010949520538028668,Normal
5.491881868478529,0.057207102796651345,0.020990083009622764,0.3669139317233774,0.025203280585452802,0.09986697985597262,1.7457094481949258,0.572833011263132,0.27419258489128306,0.6021018452171563,0.11923155594270715,4.5,0.0,0.0,0.0,-0.0005662707589128034,0.9848876075400574,0.9743123784465582,0.9537477442347806,-1.324481612458512,81.42499068729637,0.24047315871173983,0.0,1.0,0.5979063120528361,0.9554202029067761,0.04457979709322386,Normal
8.494128296370524,0.08848050308719296,0.03273833494155408,0.37000620248838484,0.03665146722722685,0.15972183235174126,1.8051641523143651,0.5539662410855655,0.281116837427217,0.5902609833196425,0.1169337626304417,5.5,0.0,0.0,0.0,-0.000912501753259185,0.9846151645702573,1.3528591808802861,1.2370434271291704,8.712866405277374,102.10294868805323,0.33197634981568475,0.0,0.0,0.5071267391724446,0.978855812406507,0.021144187593493048,Normal
4.820248956231526,0.05021092662741173,0.017712470265485,0.3527612704087242,0.022114676432507308,0.08429548902753356,1.6788275917121591,0.5956537794212364,0.2799942681467524,0.5921972562681773,0.11836241299391273,5.25,0.0,0.0,0.0,-0.0004906968697798435,0.9859288749302272,0.9744640737903001,0.8896003139394216,1.6183168155549903,66.10224820172438,0.22567577656723664,0.0,2.0,0.7269910769079897,0.9965494987034547,0.003450501296545388,Normal
6.071586091471948,0.0632456884528328,0.023222655518991272,0.36718163857620434,0.028743711698506164,0.1063701076574616,1.6818554791571292,0.5945814086839111,0.2760560545241245,0.605031007798122,0.12059894448211417,6.0,0.0,0.0,0.0,-0.0006223263015764101,0.9848974610710185,0.9057809278769465,1.367828057818442,-4.895024089225996,96.97836702567552,0.33191797423088076,0.0,0.0,0.4590880401395212,0.9670831136407871,0.03291688635921291,Normal
5.7147851774612795,0.05952901226522166,0.021731109322613285,0.3650507289755443,0.025605287413150983,0.09879092104269217,1.659542419460037,0.6025757391157067,0.2772791089146064,0.6000695770182437,0.1206019146086634,6.75,0.0,0.0,0.0,-0.0006119627008105212,0.9848908777138744,1.1586732284317045,0.8402654159991608,2.430202162743775,48.2886210521631,0.20447808144910873,0.0,1.0,0.7594334799078253,1.011335697283065,-0.011335697283064973,Normal
5.884471102352913,0.06129657398284285,0.02313152147589895,0.377370544108608,0.023939521823338382,0.12064967619419481,1.9682939576356278,0.5080541938975565,0.2698923808189954,0.6012899731949578,0.11865594397801965,7.0,0.0,0.0,0.0,-0.0005842965424781427,0.9841568244054322,0.8436929941991793,1.2454127311744756,-6.982566271414695,80.89503111400694,0.3063404645909883,0.0,0.0,0.5608752627236899,1.014051091199463,-0.014051091199462901,Normal
4.3915429375908595,0.04574523893323812,0.016230512172293522,0.35480221659746464,0.019865745089288407,0.07321603088587447,1.6005169629287104,0.6247981265816435,0.28349847348715157,0.5928852528049149,0.11951991542041579,4.0,0.0,0.0,0.0,-0.0004419386594559672,0.9857405108565414,0.5909852335238494,0.5474212930841927,-11.458950482788227,59.39141525127965,0.3272940522562643,0.0,1.0,0.6977746155924311,1.0172114451934038,-0.0172114451934037,Normal
5.392903798209549,0.05617608123134946,0.020556268837348693,0.36592564640975916,0.021845632485283296,0.09018373036685784,1.6053759605525877,0.6229070476773486,0.2802968629262156,0.5967084475064962,0.12239075165062101,6.25,0.0,0.0,0.0,-0.0005431958550772778,0.9847778528111412,1.1487686713828253,1.3913279756702472,0.6324030135274663,80.93676942128712,0.30909237457815253,0.0,1.0,0.5551259008886642,0.9801970568063596,0.0198029431936404,Normal
5.7259044381476905,0.05964483789737177,0.021506507102995353,0.3605761682176192,0.027601800060802272,0.10855728898061039,1.8200617657373819,0.5494319032600846,0.2740369987675181,0.6078858716058755,0.11949596589001361,6.5,0.0,0.0,0.0,-0.0005759237810508998,0.9854077789261121,0.7429289030917638,0.84894674595441,-8.941342547375271,88.94985661942685,0.30901434156704866,0.0,0.0,0.5417345826176755,0.9819931062522447,0.01800689374775536,Normal
4.339683119568253,0.04520503249550264,0.016600990527982643,0.3672376638515688,0.01739902458958444,0.0740760197076353,1.638667546915379,0.6102519097802332,0.2779034039279455,0.5950081161885249,0.11447691618332875,6.25,0.0,0.0,0.0,-0.00044590358958981674,0.9846202342907957,0.8473155425387091,0.9718782969124959,-2.318893549299934,53.49364056611235,0.20185752569455478,0.0,2.0,0.7054891266817158,0.9559833916725431,0.04401660832745687,Normal
9.630636718711092,0.10031913248657387,0.03615852930338701,0.3604350277672732,0.04294886266247647,0.17348058054632348,1.7292870885774567,0.5782729811639422,0.27532244301175846,0.6061400023955933,0.12320855094986861,6.0,0.0,0.0,0.0,-0.0009673698779288758,0.985386107509789,0.9816409318900374,1.0149048246882009,-1.4278269661648129,88.63305022064212,0.3281445658086269,0.0,1.0,0.5432698916100963,0.982968400028628,0.017031599971372085,Normal
5.420262108526929,0.05646106363048884,0.020478728622384104,0.36270532833755614,0.023824227381910305,0.10009398922465561,1.772796734396004,0.5640804614527352,0.26966548284692043,0.6023672201108152,0.1237116521047377,5.75,0.0,0.0,0.0,-0.0005204400436678536,0.9853370175593229,0.7743445778569986,1.0509293659084036,-5.353604728471471,94.14705052179903,0.27200624896655473,0.0,1.0,0.548639487682872,0.9558484152608917,0.0441515847391083,Normal
8.27750732198896,0.08622403460405166,0.03127586410188049,0.36272791276239863,0.03847288382667671,0.14885434371577466,1.7263671828780325,0.5792510480492896,0.273033593887169,0.6038821966466128,0.11771950654436761,7.75,0.0,0.0,0.0,-0.0008460884550291574,0.985156924682701,0.7705878926299667,0.7792411769297163,-5.208466719501645,99.09208284808992,0.33983184524926513,0.0,1.0,0.4157065592624385,1.0495754826648775,-0.04957548266487758,Normal
3.7092591284563046,0.03863811592141984,0.013576153406140937,0.35136685840871235,0.014859462534386842,0.06268976709994091,1.6224850928921082,0.6163384824802811,0.2815673068340323,0.597556656339031,0.12302121404013279,6.75,0.0,0.0,0.0,-0.00035385410842979245,0.9859565352253786,1.0483379122195933,0.9716420815041132,1.993084168306961,112.84514815324822,0.36682032395633274,0.0,1.0,0.4091233707555342,1.0161726572529675,-0.01617265725296754,Normal
9.53607322858089,0.09933409613105093,0.03607464711775829,0.36316479962897336,0.035887396857634965,0.16618041971775072,1.6729443986535075,0.5977484970838624,0.2764522201764801,0.6008183448768952,0.11873016135110873,7.0,0.0,0.0,0.0,-0.0009729941154245648,0.9850998593493275,0.9433187426098016,0.8825202331074126,-2.8470334474581294,86.07146344142076,0.26233761653005594,0.0,1.0,0.6212442022760956,1.0112644469082213,-0.011264446908221346,Normal
8.346145832752942,0.08693901909117648,0.030477532586024696,0.3505621860543615,0.03959154229212555,0.14536661972563325,1.6720526783627658,0.598067281575827,0.2778658288549728,0.6013451496465114,0.12261182309204693,5.5,0.0,0.0,0.0,-0.0008352151177346043,0.9861601553261508,0.992941530499154,0.8983159309760893,0.7049161583193202,67.24560013985462,0.17222574477511085,0.0,1.0,0.6988295949212413,1.0447571952685326,-0.044757195268532536,Normal
9.287958658051227,0.09674956935470029,0.03461277252587524,0.35775634720376853,0.04302683860891709,0.16170150634454797,1.6713408382390096,0.5983220041781779,0.27133838842083424,0.6045724367205373,0.12278058274753012,5.5,0.0,0.0,0.0,-0.0009343161287867559,0.985504401367885,1.25054826142411,0.9366985302374246,3.920718902239525,76.36735812670284,0.23354952510880292,0.0,1.0,0.642693980730763,1.0123273087028946,-0.01232730870289461,Normal
5.164636776437117,0.0537982997545533,0.019373254467404694,0.36010904723369086,0.018929232902013902,0.09363654288792556,1.7405111930140595,0.5745438489644474,0.2830866108974534,0.5905497305857035,0.1204341642657166,4.0,0.0,0.0,0.0,-0.0005182363523979433,0.9854463580874987,0.9264612636289155,0.9297003253417593,-2.927269491420421,81.87777354107796,0.2824561153416026,0.0,0.0,0.6116787805955656,0.9765086447666529,0.023491355233347094,Normal
9.731619556011857,0.10137103704179018,0.034929354620580666,0.3445693724745171,0.046405669631211656,0.16192695552034356,1.59736903405249,0.6260294137936442,0.27830935531083395,0.5974189151909081,0.12667172714727412,4.75,0.0,0.0,0.0,-0.000982722933966196,0.9866251100285026,0.9279813208696583,0.9019616109123916,1.663411866327214,110.43824359798968,0.32235639295276114,0.0,0.0,0.4889181726752617,1.0444080373158557,-0.04440803731585579,Normal
8.603289496689325,0.08961759892384713,0.03211246431331799,0.3583276577249706,0.03387424983887434,0.1549166067308342,1.7286404522227286,0.5784892970161466,0.2718306032934256,0.606161901929144,0.12302128066066349,6.25,0.0,0.0,0.0,-0.0008183643282212859,0.9855690645425991,0.8873205228454621,0.8915332527703278,-1.1963532364506826,88.61707664079022,0.3032885280925962,0.0,1.0,0.5212523821133812,1.0312803404471773,-0.031280340447177236,Normal
6.727983416797778,0.07008316059164352,0.0244970467953539,0.3495425518562421,0.030156408478806282,0.12272394761167107,1.7511189075326072,0.5710634473183993,0.28263949436095986,0.5956180578421425,0.12559233036287568,5.75,0.0,0.0,0.0,-0.0006634975246917788,0.9862424465475677,0.9107660092129065,0.5661712252967847,3.0055580642650965,67.24489269640235,0.31378778809071184,0.0,1.0,0.64626357591643,1.0130428782480827,-0.013042878248082661,Normal
9.6240357745174,0.10025037265122293,0.036780744868135457,0.3668888593172404,0.038490608089577105,0.18003288057556743,1.7958325322331983,0.5568447959657213,0.2792407248238236,0.5986489095344262,0.122452420008997,7.75,0.0,0.0,0.0,-0.000977550608494532,0.9848132029973272,0.9417705599565511,0.7584776650132123,-0.29587751044509086,123.72499747011149,0.3453759498741714,0.0,0.0,0.3862437141119538,0.9820479079732032,0.017952092026796856,Normal
4.169472535259722,0.0434320055756221,0.015325835466352576,0.35286962375402703,0.017695613954727213,0.0708456938491495,1.6311863316050594,0.6130507475599168,0.28198277682045086,0.5930425044925324,0.1226255313485475,5.5,0.0,0.0,0.0,-0.00041188321871355203,0.985847204871326,0.8726415562574636,0.7350284606520338,-5.010275504054439,62.201311945108124,0.2796213123294821,0.0,1.0,0.7003141605553769,1.011408730086405,-0.011408730086405028,Normal
5.57732666340498,0.05809715274380187,0.021183455938348406,0.3646212411090727,0.023529430481149655,0.09708738191281938,1.6711211707905462,0.5984006530938368,0.27935082903119607,0.6028461020721322,0.11783887550027589,6.75,0.0,0.0,0.0,-0.0005723990022207987,0.9850064209849467,0.9829464953757948,0.9020275215590728,-4.229755043093829,122.58175457653357,0.327934316542982,0.0,0.0,0.4146989349241713,1.0093082354286373,-0.009308235428637365,Normal
7.788209446617488,0.08112718173559884,0.029258505870745553,0.36064984934521443,0.03318620938378512,0.1381111292474223,1.7024026509085395,0.5874051003540903,0.27968214178908385,0.6048127874509962,0.11849497339321369,7.5,0.0,0.0,0.0,-0.0007630643759446035,0.985176493497041,0.8518496946301585,0.8503450696389525,-0.9203291639848671,86.13885519738297,0.26334370204398494,0.0,0.0,0.5741960170334078,0.9836928641013708,0.016307135898629234,Normal
5.566582679756597,0.05798523624746455,0.021269451261413153,0.36680804697666775,0.024008512210674827,0.09500199752376898,1.6383825206527982,0.6103580741337251,0.27827784116483384,0.6003358288359497,0.11937661319502892,6.5,0.0,0.0,0.0,-0.0005742178676272748,0.9847819569663563,1.0126578160492683,1.017746417265239,0.4922659282642138,78.71000659104119,0.25669053801035824,0.0,1.0,0.566016441450923,0.9897534552732465,0.010246544726753464,Normal
6.844075653940465,0.0712924547285465,0.025322019411924808,0.35518512454566264,0.030435577795243425,0.12454159397178488,1.7469112888031426,0.5724389134179376,0.28488114886037214,0.5908400939776052,0.12254465501230127,5.25,0.0,0.0,0.0,-0.0006895217797208312,0.9857057015394464,1.4022928978234304,0.957752765934317,8.670444886902533,80.19355868934989,0.3160934485419865,0.0,0.0,0.5826029539780571,0.9940436925057415,0.00595630749425843,Normal
7.645633028200958,0.07964201071042665,0.028313514510871735,0.3555097901008288,0.036209435558843164,0.1410163331940725,1.7706274858729902,0.5647715332437415,0.2753279458569699,0.6064659334711934,0.12151755633124169,6.25,0.0,0.0,0.0,-0.0007590127650330369,0.9858221215575773,1.0032872901815924,1.0387584230925064,3.361180470358197,109.51928872634366,0.2843528330568111,0.0,0.0,0.4907346288106229,1.0183600406660935,-0.018360040666093598,Normal
4.369791033682351,0.045518656600857826,0.016396269293011235,0.36020986815991046,0.021482502638266655,0.07542701768896191,1.6570572007509652,0.6034794692342593,0.27563212480357224,0.6016030333129433,0.12007913806092159,6.5,0.0,0.0,0.0,-0.0004352169917653958,0.9854380635119773,0.6787304699214946,0.8808937481931437,-6.648656905708657,79.80134845466245,0.2790154957505496,0.0,0.0,0.571212636595968,0.9995573045444761,0.0004426954555238547,Normal
7.122531653126798,0.07419303805340415,0.026908399254557222,0.36268091940363134,0.02978245281473108,0.12420455106631739,1.674072855419601,0.5973455675854401,0.27843312978159845,0.5977675116329109,0.11983720400395156,4.0,0.0,0.0,0.0,-0.0007293038128703687,0.9851410117902887,1.0331896599331492,1.3298252743888639,-3.054410510408082,68.5019771308781,0.23579844679577067,0.0,0.0,0.6637300487763214,0.9713115809646691,0.02868841903533096,Normal
3.7555259354253394,0.039120061827347286,0.014276209758901863,0.3649332105329632,0.015639076518420055,0.06805084169883853,1.7395381939623338,0.5748652162228138,0.2763537247585762,0.5958087895704989,0.11645317599356954,5.25,0.0,0.0,0.0,-0.0003857292341346801,0.9848957811737671,1.1411533145275874,1.4669790261518825,-1.3872890288740316,91.29500747360939,0.34390966952992313,0.0,0.0,0.46701946585002463,0.9812026591074671,0.018797340892532977,Normal
6.648728431767342,0.06925758783090981,0.025331660390613932,0.3657600731411607,0.02814852906198848,0.11428847091667095,1.6501942169239652,0.6059892767434636,0.26854916349080193,0.6020514966024382,0.1205816682210641,4.75,0.0,0.0,0.0,-0.000651231574085691,0.9850130866922351,1.3373123921580432,1.0877392824902476,5.771945395870725,71.55690756286216,0.299292065735362,0.0,1.0,0.6200944323498652,0.9652029597757803,0.03479704022421965,Normal
6.838234179949229,0.0712316060411378,0.0266408013824095,0.37400253711847875,0.030684294938007218,0.12266058547050929,1.7219966288513855,0.5807212297895291,0.2759845968049558,0.5964605944829026,0.11852122461361606,7.0,0.0,0.0,0.0,-0.0006822282057379691,0.9842134478135903,0.8670020980444665,0.8867663470246164,-3.5739240857567345,84.74197830288249,0.23814727804460337,0.0,0.0,0.5899385359972361,1.0080108947589532,-0.008010894758953191,Normal
7.246806339503187,0.07548756603649152,0.028000400746609755,0.3709273224291541,0.029552353178903187,0.1272243887591673,1.6853688022960713,0.5933419431032808,0.2750015763959995,0.597538783259509,0.11983078152583157,5.75,0.0,0.0,0.0,-0.0007390445709410558,0.984532999297447,0.9450258033259643,1.0169424621782301,-2.275883040999547,99.03303631640281,0.3203249441364506,0.0,0.0,0.45779683469281296,0.9928038448333926,0.007196155166607396,Normal
